Date,Close/Last,Open,High,Low
08/21/2018,108.0975,108.2223,109.1409,107.8536
08/20/2018,108.1484,106.0797,108.2546,106.0797
08/17/2018,105.8362,105.7379,106.1047,105.2459
08/16/2018,105.7379,105.6111,106.6594,105.5797
08/15/2018,105.3818,105.0697,105.557,104.3468
08/14/2018,105.3276,104.0185,105.57,103.9544
08/13/2018,103.9163,104.7556,104.7787,103.3205
08/10/2018,104.3792,104.6676,104.7404,103.2352
08/09/2018,105.6737,106.635,106.7643,105.4859
08/08/2018,106.7385,106.8358,107.5409,106.6957
08/07/2018,106.5153,106.1426,107.3073,106.1426
08/06/2018,106.0438,105.8056,106.2239,105.2484
08/03/2018,105.9078,104.6959,106.3257,104.6731
08/02/2018,104.5306,103.8956,104.7508,103.3148
08/01/2018,104.7768,107.0952,107.0952,104.4386
07/31/2018,107.0952,106.9411,107.6814,106.8788
07/30/2018,106.6484,107.4604,108.1173,106.6277
07/27/2018,107.6627,107.2436,108.8876,107.2349
07/26/2018,106.7861,103.8596,107.0316,103.8596
07/25/2018,104.7788,103.4125,104.82,103.4125
07/24/2018,102.9893,105.5513,105.6188,102.7998
07/23/2018,105.3382,104.5512,105.4355,103.6254
07/20/2018,105.1736,105.0766,105.863,104.7468
07/19/2018,105.3486,105.0458,105.5241,104.2798
07/18/2018,105.5733,104.169,106.2382,104.169
07/17/2018,102.9428,102.1007,103.3878,102.0281
07/16/2018,102.1637,103.0494,103.3541,102.1127
07/13/2018,103.199,101.6244,103.2931,101.4875
07/12/2018,101.8443,101.0617,101.8889,99.6219
07/11/2018,99.86,101.2506,101.2506,99.1141
07/10/2018,102.2639,102.3955,102.427,101.0325
07/09/2018,102.5457,102.0888,102.782,101.7984
07/06/2018,101.8061,100.6082,102.066,100.3798
07/05/2018,100.4946,100.0832,100.5291,99.3425
07/03/2018,99.5837,98.8592,100.2624,98.6657
07/02/2018,99.3679,98.2089,99.3829,97.3148
06/29/2018,98.7061,99.0276,99.7988,98.682
06/28/2018,98.4222,98.2443,98.9038,97.3127
06/27/2018,98.47,100.0406,100.2366,98.4656
06/26/2018,100.1017,101.3598,101.4448,100.0352
06/25/2018,101.3109,103.5211,103.7091,100.8509
06/22/2018,103.8584,104.8158,105.9355,103.5688
06/21/2018,104.9722,105.1214,106.2149,104.7401
06/20/2018,105.161,104.7951,105.8585,104.7363
06/19/2018,104.4161,105.5346,105.5346,103.7724
06/18/2018,105.5346,105.3588,105.6815,104.5089
06/15/2018,105.922,105.0581,106.1922,104.6013
06/14/2018,105.5965,105.3148,106.4738,105.2674
06/13/2018,105.1864,105.5934,106.2532,105.1736
06/12/2018,105.5934,106.1324,106.1324,104.7974
06/11/2018,106.2111,104.9387,107.4516,104.8011
06/08/2018,104.6504,104.5727,104.7498,103.4017
06/07/2018,104.6513,105.3528,105.532,104.0835
06/06/2018,105.5334,104.5806,105.6358,104.1118
06/05/2018,105.3545,106.6843,106.7276,104.9298
06/04/2018,106.8714,105.6404,107.2161,105.6334
06/01/2018,105.2498,105.7659,106.2304,105.0143
05/31/2018,105.0248,106.1035,106.3897,104.8799
05/30/2018,105.8718,106.3323,106.4529,105.2111
05/29/2018,106.0255,108.3051,108.3051,105.6218
05/25/2018,108.8123,106.5271,109.6307,106.5271
05/24/2018,106.3695,105.3435,106.624,104.5547
05/23/2018,105.3505,106.0317,106.0747,105.0083
05/22/2018,106.2133,107.8942,108.6222,106.1991
05/21/2018,107.4688,107.0754,108.3062,107.0754
05/18/2018,106.552,106.8964,107.1795,106.1412
05/17/2018,107.1965,107.8119,108.4444,107.1511
05/16/2018,107.7601,105.9028,108.6304,105.8313
05/15/2018,105.9217,105.4359,106.1716,104.6978
05/14/2018,105.9928,106.9798,107.1898,105.6825
05/11/2018,107.0149,106.4948,107.2865,106.4493
05/10/2018,106.5144,105.6949,107.019,105.4621
05/09/2018,105.5431,107.3706,107.6366,105.4671
05/08/2018,107.3533,106.7858,107.9526,106.604
05/07/2018,106.7185,107.9505,108.1985,106.183
05/04/2018,107.9505,106.5988,108.3876,106.4978
05/03/2018,107.5116,109.0756,109.0756,107.3585
05/02/2018,109.2041,110.069,110.7514,109.1558
05/01/2018,110.1659,109.6926,110.3076,108.5807
04/30/2018,109.6463,110.7434,111.0372,109.3249
04/27/2018,110.485,108.9637,110.8018,108.942
04/26/2018,108.755,109.0733,109.6127,107.2224
04/25/2018,109.5165,110.0841,110.1362,108.1656
04/24/2018,109.839,111.9227,112.1752,108.6819
04/23/2018,111.4991,113.0843,113.1086,110.7083
04/20/2018,112.7361,114.6514,115.281,112.5339
04/19/2018,114.6367,116.3607,116.3607,114.0557
04/18/2018,116.3607,114.1188,117.6183,114.1188
04/17/2018,113.6034,114.9456,115.1018,113.4242
04/16/2018,114.4166,114.1724,115.4431,113.7062
04/13/2018,113.9032,115.0475,115.4015,113.5377
04/12/2018,114.3647,112.5024,115.061,112.2557
04/11/2018,111.9781,112.9717,113.897,111.9151
04/10/2018,113.3917,115.6832,115.7787,112.6623
04/09/2018,114.7263,115.8716,116.2509,114.6908
04/06/2018,115.4989,117.2543,117.9466,114.8386
04/05/2018,118.1585,117.7467,118.8687,117.3103
04/04/2018,116.9832,114.3303,117.1608,114.1492
04/03/2018,115.6462,113.1868,115.892,112.864
04/02/2018,112.2703,115.6256,115.6594,111.4881
03/29/2018,116.073,114.7586,116.7954,114.6461
03/28/2018,114.4758,114.6705,115.2358,113.7172
03/27/2018,114.6045,116.2208,117.0231,114.3132
03/26/2018,115.9701,116.6884,116.6884,114.2809
03/23/2018,115.4799,117.4128,117.8135,115.3794
03/22/2018,117.2901,119.0443,120.1559,117.2553
03/21/2018,119.9675,120.342,120.734,118.6507
03/20/2018,121.2839,121.7887,121.8196,120.9722
03/19/2018,121.3966,122.3955,122.4921,120.7147
03/16/2018,122.3137,121.3179,123.1283,121.1751
03/15/2018,120.848,121.7946,122.099,120.4778
03/14/2018,121.578,123.893,124.2113,121.2787
03/13/2018,123.6454,122.1962,124.0441,122.1304
03/12/2018,121.4852,120.7688,121.7132,119.8781
03/09/2018,120.4958,119.5889,120.5721,118.7189
03/08/2018,118.9235,117.8299,119.6178,117.8299
03/07/2018,117.3707,116.0656,117.5283,116.0656
03/06/2018,117.0537,116.7111,117.2828,116.2208
03/05/2018,116.7111,116.202,117.3849,115.7728
03/02/2018,116.802,116.8903,117.1281,115.2394
03/01/2018,117.9546,118.5699,120.0829,116.9676
02/28/2018,118.6852,119.2488,119.9262,117.923
02/27/2018,119.0489,121.6407,122.1131,119.046
02/26/2018,121.6511,120.5683,121.9019,120.3029
02/23/2018,119.4336,118.8158,119.4841,118.3304
02/22/2018,118.4508,119.0268,119.6222,118.3662
02/21/2018,118.7695,118.1279,120.6815,118.0917
02/20/2018,117.8776,116.7724,118.7675,116.7724
02/16/2018,117.373,117.9153,118.518,117.3651
02/15/2018,117.5883,117.132,117.6925,116.2666
02/14/2018,116.4153,114.7914,116.7903,114.655
02/13/2018,115.4799,113.8488,115.562,113.57
02/12/2018,114.1852,112.5208,114.8128,111.878
02/09/2018,111.7963,112.8268,112.8976,108.3765
02/08/2018,111.8026,114.8498,114.9386,111.7622
02/07/2018,114.9177,113.699,115.8233,113.5764
02/06/2018,114.0892,111.0683,114.6315,110.4441
02/05/2018,112.2891,115.0994,115.6001,112.2855
02/02/2018,116.4808,119.3479,119.3479,116.4808
02/01/2018,119.6209,118.8073,120.1411,118.413
01/31/2018,119.0608,118.6571,119.8607,118.6571
01/30/2018,117.9519,118.166,118.3365,117.4856
01/29/2018,118.166,117.5717,118.7409,117.5717
01/26/2018,118.0553,116.9172,118.0553,116.1838
01/25/2018,116.5325,119.1086,119.413,116.1277
01/24/2018,119.3355,119.3244,119.7092,117.7595
01/23/2018,122.9969,122.0981,123.12,121.3538
01/22/2018,122.2454,122.5792,122.6654,121.3829
01/19/2018,122.6892,123.1351,123.2774,122.168
01/18/2018,122.6143,122.8608,123.1923,122.2787
01/17/2018,122.53,123.5013,123.8485,122.4116
01/16/2018,122.8129,124.228,124.4372,122.4262
01/12/2018,123.6224,122.0414,123.6801,121.751
01/11/2018,121.5289,117.9086,122.2317,117.7461
01/10/2018,116.9724,115.4474,117.023,115.3807
01/09/2018,115.0345,115.4836,116.2365,114.959
01/08/2018,115.4836,116.623,116.623,115.1765
01/05/2018,116.6152,116.9784,116.9948,116.2386
01/04/2018,116.7595,117.1879,117.3395,116.0479
01/03/2018,116.853,118.1467,118.1798,116.36
01/02/2018,118.5111,117.4157,118.521,116.8809
12/29/2017,116.721,117.7145,118.0063,116.7015
12/28/2017,117.6264,117.7781,117.8546,117.1183
12/27/2017,117.5175,118.1546,118.1659,117.1957
12/26/2017,118.045,117.6917,118.6819,117.6917
12/22/2017,117.8958,118.2888,118.2888,117.5829
12/21/2017,118.163,118.0715,119.3908,118.065
12/20/2017,117.2691,117.2931,117.6395,116.7689
12/19/2017,116.7351,117.5432,117.6494,116.1722
12/18/2017,117.1394,115.4062,117.2059,115.4062
12/15/2017,115.0727,114.5565,115.6191,114.2203
12/14/2017,114.5565,115.1165,115.6735,114.3404
12/13/2017,114.685,115.0527,115.3019,114.4684
12/12/2017,114.7068,115.9024,116.099,114.646
12/11/2017,115.639,115.4028,115.9331,115.13
12/08/2017,115.6022,116.203,116.7306,115.4986
12/07/2017,115.2918,113.125,115.2918,112.9659
12/06/2017,113.651,113.5732,114.29,113.4322
12/05/2017,113.9097,115.4641,115.5164,113.8271
12/04/2017,115.5315,115.146,117.0244,114.7225
12/01/2017,113.5268,114.8847,115.2361,112.5522
11/30/2017,115.1916,113.887,116.062,113.673
11/29/2017,114.4474,111.7181,114.9362,111.7181
11/28/2017,111.7204,109.6608,111.7499,109.4543
11/27/2017,109.5207,110.0918,110.2605,109.3476
11/24/2017,110.304,110.6699,110.6699,109.8871
11/22/2017,110.6102,110.7248,111.7215,110.5079
11/21/2017,110.9888,109.8967,111.011,109.8029
11/20/2017,109.4401,109.8061,109.8342,108.5808
11/17/2017,109.8061,108.6998,109.8645,108.5892
11/16/2017,109.2509,107.8865,109.3635,107.8865
11/15/2017,106.7604,104.7196,106.9492,104.5578
11/14/2017,104.984,103.8534,105.069,103.8534
11/13/2017,104.1341,104.0572,104.4188,103.5511
11/10/2017,104.4114,103.5342,104.8809,103.5342
11/09/2017,103.7136,104.0762,104.6332,103.6938
11/08/2017,104.1613,104.3642,104.4898,103.8772
11/07/2017,104.2218,106.2175,106.2175,104.1959
11/06/2017,106.2988,105.7636,107.072,105.7541
11/03/2017,105.7236,105.7486,105.9327,105.1259
11/02/2017,105.839,106.8725,107.0321,105.5761
11/01/2017,106.7536,106.7437,107.3869,106.4346
10/31/2017,106.421,107.0575,107.2155,106.421
10/30/2017,106.4071,106.3227,107.2471,105.9715
10/27/2017,106.8205,107.2151,107.3323,105.9476
10/26/2017,107.0757,108.7428,111.4654,106.855
10/25/2017,108.7428,110.1366,110.3719,108.4129
10/24/2017,110.2409,109.3854,110.4162,108.5461
10/23/2017,109.5621,111.2519,111.266,109.4324
10/20/2017,111.4387,111.1605,111.8583,110.8586
10/19/2017,110.6004,111.4124,111.5335,108.8948
10/18/2017,112.4354,112.2703,112.4643,111.9022
10/17/2017,112.0679,112.5055,113.6481,111.9092
10/16/2017,112.1206,112.8522,112.8522,111.2057
10/13/2017,112.8964,112.8051,113.0885,112.4805
10/12/2017,112.7151,112.8416,113.0627,112.2842
10/11/2017,113.2894,113.0208,113.9751,112.9443
10/10/2017,112.9121,112.7914,114.2824,112.7109
10/09/2017,111.1769,111.9994,112.2475,110.7463
10/06/2017,112.0999,111.4021,112.5956,111.3194
10/05/2017,111.9313,112.2253,112.3325,111.6227
10/04/2017,112.4334,112.6937,113.5185,112.1889
10/03/2017,112.6937,108.4067,112.7604,108.3976
10/02/2017,108.2519,107.8336,108.3387,107.253
09/29/2017,107.5777,107.258,107.9686,107.1758
09/28/2017,107.2245,107.2055,108.1579,106.8631
09/27/2017,107.5727,107.8541,108.1853,107.2431
09/26/2017,107.4319,107.8907,108.4375,107.064
09/25/2017,107.9712,107.8472,108.6808,107.5372
09/22/2017,108.0118,107.5385,108.5953,107.5143
09/21/2017,107.5971,106.8922,107.8145,105.8867
09/20/2017,107.0431,106.0187,107.7408,105.756
09/19/2017,106.1478,106.6314,107.6647,105.9308
09/18/2017,106.5971,108.4103,108.5051,106.5765
09/15/2017,108.2817,107.7101,108.4914,107.7101
09/14/2017,108.7503,108.7744,109.2683,108.3157
09/13/2017,109.2071,108.2316,109.3707,108.1384
09/12/2017,108.5853,107.7904,108.6297,107.495
09/11/2017,107.6878,106.3289,107.9923,106.3289
09/08/2017,105.6197,105.2859,105.899,105.1478
09/07/2017,105.6141,106.1299,106.4667,105.5135
09/06/2017,105.9742,104.0245,106.1585,103.031
09/05/2017,105.0578,106.1129,106.7363,105.0578
09/01/2017,106.5157,106.1022,106.7686,105.4966
08/31/2017,105.5963,105.5197,106.0442,105.3407
08/30/2017,105.1326,105.2058,105.3195,104.6462
08/29/2017,105.6683,104.08,105.766,104.08
08/28/2017,105.2927,106.2967,106.3222,105.1295
08/25/2017,106.1139,103.4278,106.4525,103.2396
08/24/2017,102.8143,104.282,104.282,102.3996
08/23/2017,103.8923,105.606,105.606,103.8437
08/22/2017,106.0969,107.6593,107.6593,106.0236
08/21/2017,107.1693,107.0996,107.4736,106.6416
08/18/2017,106.8383,106.6034,107.4769,106.3403
08/17/2017,106.7111,109.9338,110.207,106.5813
08/16/2017,110.2478,110.6647,110.9764,110.217
08/15/2017,110.1773,109.9645,110.8131,109.9645
08/14/2017,109.9645,109.4483,110.4257,109.285
08/11/2017,108.4358,108.4375,109.2151,108.0579
08/10/2017,108.8647,110.1087,110.1347,108.7434
08/09/2017,110.2443,110.1824,110.7237,109.9635
08/08/2017,110.7826,111.4578,111.8708,110.7608
08/07/2017,111.4504,111.8975,112.3691,111.3807
08/04/2017,111.8975,111.5089,111.9464,111.1029
08/03/2017,111.277,111.2114,112.1373,110.8669
08/02/2017,111.2892,111.3528,111.7811,110.1521
08/01/2017,111.4584,111.2634,112.0281,110.8377
07/31/2017,110.4272,111.7669,111.8792,110.223
07/28/2017,111.6609,111.5105,111.9427,110.7795
07/27/2017,111.1616,112.7772,112.817,110.3186
07/26/2017,115.0662,115.6229,115.6229,113.252
07/25/2017,115.6678,116.8595,117.0948,115.5126
07/24/2017,116.1057,117.3988,117.5093,116.0151
07/21/2017,117.6383,118.3876,118.3876,117.3873
07/20/2017,118.4707,119.3593,119.3593,118.1936
07/19/2017,119.6298,119.6822,120.237,119.3012
07/18/2017,120.3152,121.4929,121.5559,120.0755
07/17/2017,121.7323,121.0785,122.1276,120.6451
07/14/2017,120.9547,120.8473,121.2797,120.5592
07/13/2017,120.8473,120.6891,121.7095,120.4146
07/12/2017,120.9602,118.2583,121.0141,118.2583
07/11/2017,118.2583,119.2794,119.8484,118.2356
07/10/2017,119.3219,119.356,120.1435,119.182
07/07/2017,119.8853,117.3257,120.0757,117.3257
07/06/2017,116.8271,116.2545,117.7877,116.0134
07/05/2017,116.9298,115.4168,117.1595,115.2772
07/03/2017,115.5907,115.6784,116.2412,115.4326
06/30/2017,114.9331,115.012,115.4756,114.3625
06/29/2017,114.5878,114.961,115.4483,113.651
06/28/2017,114.7166,115.226,115.9264,114.6989
06/27/2017,114.5381,115.2969,115.8247,114.5013
06/26/2017,115.4431,115.4078,117.1367,115.2814
06/23/2017,115.3886,115.2175,116.0177,114.7666
06/22/2017,115.1533,115.1118,116.4144,114.7168
06/21/2017,115.1118,115.0191,115.4403,114.637
06/20/2017,114.4294,116.554,116.6287,114.4294
06/19/2017,116.8407,115.4855,116.963,115.2866
06/16/2017,114.8266,114.9341,115.2336,114.4402
06/15/2017,115.0479,115.0488,115.4781,114.0817
06/14/2017,116.0204,116.5128,116.6114,115.3822
06/13/2017,116.6592,116.697,117.3167,115.7862
06/12/2017,116.5025,116.7104,116.7104,114.7538
06/09/2017,116.9069,117.6397,118.1918,116.8134
06/08/2017,117.4934,118.1368,118.1368,116.8696
06/07/2017,118.1198,116.2341,118.3437,115.5228
06/06/2017,116.2556,115.3814,116.8041,115.3071
06/05/2017,116.0461,115.349,116.3731,115.0246
06/02/2017,115.5756,115.0234,116.4004,115.0069
06/01/2017,114.4528,113.5279,114.7525,113.5279
05/31/2017,113.2179,113.6409,113.7768,112.1797
05/30/2017,113.3324,115.2762,115.2762,113.3214
05/26/2017,115.2762,115.1346,115.6774,115.11
05/25/2017,115.3799,113.2135,115.5143,113.1382
05/24/2017,112.875,113.3082,113.6599,112.6934
05/23/2017,112.924,112.663,113.2417,112.1675
05/22/2017,112.2759,112.5399,112.8503,112.2169
05/19/2017,112.0374,111.3105,112.5343,111.3051
05/18/2017,110.9687,111.4547,111.9335,110.573
05/17/2017,112.2296,114.374,114.8909,112.2045
05/16/2017,115.8248,115.761,115.8434,114.7761
05/15/2017,115.6013,113.9869,115.8086,113.9869
05/12/2017,113.6809,113.9381,114.3342,113.5631
05/11/2017,114.1674,114.9801,114.9801,113.0171
05/10/2017,115.1684,114.7032,115.7881,114.5013
05/09/2017,114.7247,114.0037,115.534,114.0037
05/08/2017,114.0037,114.9338,115.3057,113.7113
05/05/2017,114.9361,114.5048,114.976,114.1961
05/04/2017,114.5048,115.2815,115.6443,113.6752
05/03/2017,115.0201,113.9989,115.3206,113.7439
05/02/2017,114.3956,111.7978,114.5397,111.7978
05/01/2017,111.6169,112.1169,112.8819,111.5674
04/28/2017,112.1169,112.8992,113.3159,111.9878
04/27/2017,111.8876,112.1614,112.3624,110.6843
04/26/2017,113.4372,113.7853,114.2222,113.0909
04/25/2017,114.6091,115.3869,116.0867,114.5128
04/24/2017,114.7732,114.5162,115.2003,114.2119
04/21/2017,112.9103,113.7764,114.1368,112.789
04/20/2017,113.5278,111.885,113.847,111.8555
04/19/2017,112.2207,111.4493,112.7947,111.3693
04/18/2017,111.0058,111.3274,111.8089,110.2628
04/17/2017,111.321,110.5909,111.3367,110.1374
04/13/2017,110.1181,111.2237,111.2635,110.1181
04/12/2017,111.144,111.9892,112.5205,111.101
04/11/2017,111.5747,110.8609,111.5759,109.2093
04/10/2017,110.7028,110.5043,111.2433,110.1851
04/07/2017,110.2968,109.8736,110.7963,109.5437
04/06/2017,109.9419,109.6652,110.6351,109.2901
04/05/2017,109.4311,109.8687,110.7148,109.3361
04/04/2017,109.0964,110.3285,110.3944,108.9363
04/03/2017,110.5651,110.3095,110.6706,109.326
03/31/2017,110.3095,110.6689,110.7925,109.9319
03/30/2017,110.6689,110.326,110.9873,110.326
03/29/2017,110.4337,111.3996,111.51,109.9216
03/28/2017,111.5774,109.6301,112.081,109.1601
03/27/2017,109.7392,108.2914,110.1747,108.0523
03/24/2017,109.6239,108.7274,110.0371,108.7243
03/23/2017,108.5487,107.8273,108.9954,107.6267
03/22/2017,107.8465,106.5037,107.9407,105.4778
03/21/2017,106.8947,109.9876,110.0011,106.8167
03/20/2017,109.4837,109.3354,109.7233,108.8504
03/17/2017,109.0007,109.1019,109.6968,108.7245
03/16/2017,109.021,109.1273,109.2775,108.1649
03/15/2017,108.2788,104.269,108.7113,104.2396
03/14/2017,105.1026,106.8558,106.887,104.9385
03/13/2017,107.4133,107.88,109.337,107.3699
03/10/2017,108.0904,106.9998,108.2696,106.9237
03/09/2017,106.8723,107.3883,108.4449,106.6956
03/08/2017,107.2105,107.3142,107.6338,106.7138
03/07/2017,107.0236,108.3234,108.4302,106.9466
03/06/2017,108.9129,110.1161,110.1161,107.6299
03/03/2017,110.7446,109.2801,110.9588,109.0268
03/02/2017,108.8704,110.8544,110.9455,108.8177
03/01/2017,111.8687,110.992,112.732,110.992
02/28/2017,110.0608,110.4391,110.7458,109.7817
02/27/2017,110.3723,109.7108,110.4848,108.9723
02/24/2017,109.8802,108.78,109.8881,108.615
02/23/2017,109.5764,111.0524,111.5119,109.404
02/22/2017,110.9863,110.8793,111.1556,110.2298
02/21/2017,111.3506,111.2039,111.5441,110.2889
02/17/2017,111.4994,111.1707,111.5001,110.3984
02/16/2017,112.0036,112.2853,112.7348,111.5485
02/15/2017,112.3549,111.5344,113.2748,111.4225
02/14/2017,110.7008,111.6958,111.6958,110.3586
02/13/2017,112.0283,111.0933,112.3429,110.9698
02/10/2017,110.7804,110.4819,111.0509,110.1021
02/09/2017,110.0424,107.8611,110.4123,107.8611
02/08/2017,107.59,107.1451,107.6101,106.5248
02/07/2017,107.142,108.0492,108.613,107.0112
02/06/2017,108.1405,108.2632,109.0385,107.6751
02/03/2017,108.1519,108.2237,109.1557,106.7292
02/02/2017,108.2237,107.4035,108.3973,106.9971
02/01/2017,108.0617,109.1455,109.1482,107.3335
01/31/2017,108.3809,108.4756,108.4756,107.1123
01/30/2017,108.4756,108.7208,108.8218,107.3336
01/27/2017,110.442,112.9634,112.9634,110.21
01/26/2017,112.829,111.6971,113.8864,111.6951
01/25/2017,111.3749,111.5998,112.4728,111.057
01/24/2017,111.123,110.4518,111.3756,110.156
01/23/2017,110.4097,112.1633,112.202,109.6319
01/20/2017,112.8054,111.3635,112.925,111.2983
01/19/2017,111.1249,111.8177,112.7538,110.9154
01/18/2017,112.0272,111.4457,112.1906,110.871
01/17/2017,111.6511,113.0346,113.6444,111.6511
01/13/2017,113.3065,112.7448,113.7601,112.7448
01/12/2017,112.5429,113.4763,113.8825,111.3697
01/11/2017,113.6957,113.7483,114.5328,112.6785
01/10/2017,113.1488,110.8132,113.6228,110.8132
01/09/2017,110.4819,110.3355,111.6224,110.0302
01/06/2017,110.5601,111.7046,111.7432,109.7183
01/05/2017,111.6586,112.223,113.1291,111.2471
01/04/2017,112.6044,110.8321,113.0268,110.8321
01/03/2017,110.7163,111.4991,112.3645,110.2582
12/30/2016,110.9154,111.6588,111.9008,110.3463
12/29/2016,111.4322,111.5521,112.2096,111.0397
12/28/2016,111.4549,112.8603,113.0598,111.3719
12/27/2016,112.8419,112.6022,113.4959,112.5649
12/23/2016,112.7265,112.5099,112.906,112.4615
12/22/2016,112.3326,114.1948,114.1948,112.0234
12/21/2016,114.1948,113.8605,114.653,113.5936
12/20/2016,114.2301,111.9297,114.2604,111.9297
12/19/2016,111.8852,111.7834,112.0987,110.8346
12/16/2016,111.7881,114.5757,115.5459,111.5713
12/15/2016,113.9268,111.5628,114.8812,111.5628
12/14/2016,110.9982,111.6953,112.8314,110.8319
12/13/2016,111.7733,111.0823,112.8749,111.0823
12/12/2016,110.5148,112.6079,112.6325,110.3122
12/09/2016,113.3412,112.4398,113.9616,112.3993
12/08/2016,111.6434,110.3606,111.704,109.3887
12/07/2016,110.7872,108.215,111.063,108.1901
12/06/2016,108.0515,106.2571,108.1224,106.2571
12/05/2016,104.8763,105.7846,106.4942,104.6473
12/02/2016,105.1686,104.1853,106.1004,104.1385
12/01/2016,104.0366,104.3476,105.7588,103.7245
11/30/2016,104.7127,104.6601,105.5585,104.0869
11/29/2016,105.708,105.1761,106.2812,104.9059
11/28/2016,105.1477,105.7824,105.985,104.6629
11/25/2016,106.1395,106.1097,106.6025,105.9447
11/23/2016,106.085,105.3283,106.1721,104.553
11/22/2016,105.6994,105.6396,106.0709,105.3887
11/21/2016,105.172,104.8454,105.5369,104.5889
11/18/2016,104.8454,104.4847,104.9317,104.1495
11/17/2016,104.4547,102.702,104.5278,102.6447
11/16/2016,102.6641,102.5294,102.9778,102.2897
11/15/2016,103.0751,103.5425,104.4886,102.5123
11/14/2016,102.0076,100.0781,102.0792,100.0781
11/11/2016,99.8107,99.7082,100.056,98.3107
11/10/2016,100.0229,100.3629,101.5119,99.6786
11/09/2016,100.0432,97.3565,100.2862,97.3565
11/08/2016,99.3406,98.0091,99.5448,97.6283
11/07/2016,98.1942,96.8162,98.3958,96.5002
11/04/2016,95.0256,94.1569,96.1755,93.9533
11/03/2016,94.2837,95.2838,95.6987,94.2342
11/02/2016,95.0213,94.9678,95.9842,94.8933
11/01/2016,94.9657,95.6263,96.1346,93.9072
10/31/2016,95.6167,95.1854,95.6754,94.3259
10/28/2016,94.7746,94.9185,95.6859,94.3105
10/27/2016,94.756,95.2697,95.4795,93.7813
10/26/2016,95.2333,95.756,96.9833,94.3575
10/25/2016,97.0285,97.0893,98.3855,96.896
10/24/2016,97.3794,97.514,98.3516,97.0658
10/21/2016,97.514,96.7528,97.7094,96.5178
10/20/2016,97.5255,96.6083,97.5726,96.366
10/19/2016,96.6589,95.2132,96.702,94.9644
10/18/2016,95.1428,94.7195,95.879,94.6854
10/17/2016,93.9831,94.0532,95.1974,93.8837
10/14/2016,93.812,94.6319,95.1676,93.3346
10/13/2016,94.1066,91.6012,94.368,90.8106
10/12/2016,92.1798,92.1074,92.6964,91.6723
10/11/2016,91.8172,93.3931,93.46,91.554
10/10/2016,92.9592,91.8103,93.4211,91.8103
10/07/2016,91.1779,92.4743,92.5261,90.7303
10/06/2016,92.4947,92.1381,92.628,91.6031
10/05/2016,92.461,92.1161,92.8114,91.7036
10/04/2016,91.8271,92.5616,93.1585,91.6382
10/03/2016,91.7378,90.2285,91.7746,90.1912
09/30/2016,90.4237,89.8951,90.8139,89.5106
09/29/2016,89.4458,89.9816,90.4618,89.3523
09/28/2016,89.9995,90.2889,91.3661,89.7927
09/27/2016,89.9158,88.1939,90.0015,88.1868
09/26/2016,88.1156,89.227,89.3822,88.0452
09/23/2016,89.7684,89.176,89.84,88.6123
09/22/2016,89.2799,89.4188,90.6126,88.6763
09/21/2016,89.0692,88.8181,89.2752,87.8973
09/20/2016,88.3681,88.4939,89.174,88.1414
09/19/2016,88.4939,89.1261,89.5962,88.466
09/16/2016,88.3498,90.0768,90.0768,88.3498
09/15/2016,90.0768,90.0177,90.5899,89.3369
09/14/2016,89.6902,90.3599,90.7214,89.4644
09/13/2016,90.5068,91.6737,92.4224,90.1986
09/12/2016,92.3086,90.0478,92.3898,89.5958
09/09/2016,91.1158,92.9533,93.0293,90.9011
09/08/2016,93.6311,92.5488,93.6696,92.5488
09/07/2016,92.4509,90.5245,92.7887,90.5245
09/06/2016,90.0318,89.6179,90.0411,89.4278
09/02/2016,89.3503,88.7152,89.5441,88.7152
09/01/2016,88.7152,89.0638,89.3725,88.0833
08/31/2016,88.847,89.2073,89.4962,87.9032
08/30/2016,89.3364,88.3129,89.7958,88.0771
08/29/2016,88.0014,87.7676,88.3031,87.7631
08/26/2016,87.8399,88.6352,89.0109,87.5182
08/25/2016,88.6681,88.2481,88.8016,88.2481
08/24/2016,88.5286,88.3706,88.8614,88.2675
08/23/2016,88.4082,88.5249,88.9923,88.3299
08/22/2016,88.1055,88.578,88.6334,87.6747
08/19/2016,88.8809,88.98,89.6459,88.4272
08/18/2016,89.4727,89.3956,89.5207,88.8711
08/17/2016,89.4988,88.7493,89.502,88.2853
08/16/2016,88.8067,88.8157,89.2256,88.6512
08/15/2016,89.0398,88.5357,89.6617,88.4157
08/12/2016,88.4466,88.6457,88.9175,88.0691
08/11/2016,88.6357,88.0656,89.0874,88.0656
08/10/2016,87.792,88.0088,88.0621,87.2769
08/09/2016,87.9618,88.6891,89.0648,87.96
08/08/2016,88.0781,88.133,88.9575,87.961
08/05/2016,88.3093,87.2258,88.5016,87.2016
08/04/2016,86.6219,84.9923,86.6447,84.8876
08/03/2016,84.6989,84.3462,84.9803,84.0538
08/02/2016,84.5951,87.6824,87.6824,84.4334
08/01/2016,88.0257,88.2753,88.4074,87.3262
07/29/2016,88.0737,89.0751,90.0833,88.0656
07/28/2016,89.0751,89.1699,89.4982,88.6544
07/27/2016,89.1058,89.5612,89.6715,88.8396
07/26/2016,89.4405,88.5353,89.552,88.0871
07/25/2016,88.3388,89.5725,89.6917,88.2588
07/22/2016,89.4073,88.5599,89.5749,88.2452
